impression_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,rank_position,base_rank_score,final_rank_score,distance_km,route_distance_proxy,detour_proxy,reason_tags
imp_evt_00092,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:42+00:00,nearby,ChIJ9zaRTX4udTERBr7JULUfLd8,707 Zone - Rửa Xe 707,81,0.566436,0.431183,4.679977643003493,,,high_rating|trusted|open_now|exterior_wash
imp_evt_00093,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:44+00:00,nearby,ChIJt4iAA9QpdTERYuimTqEKPUg,D superwash,82,0.608068,0.430434,5.418518233295767,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00094,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:46+00:00,nearby,ChIJeREh3fwpdTEREu1cZPxtdPc,"GodiCar Care Center - Spa Xe Oto, Xe Máy, Rửa Xe, Thay Nhớt, Dịch Vụ Trông Giữ Xe 24/24",83,0.611592,0.427768,5.022072315154911,,,high_rating|open_now|service_rich|exterior_wash|detailing
imp_evt_00095,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:48+00:00,nearby,ChIJuTqPJXQpdTERyZA9HLklfaY,Rửa xe,84,0.578932,0.427386,4.846332535405384,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00096,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:50+00:00,nearby,ChIJX0Z3P5YvdTERE6aj5EboTX4,Rửa Xe Hoàng Thái 286/6,85,0.561013,0.426514,4.568890431001749,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00097,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:52+00:00,nearby,ChIJ7UShNJwvdTER4KFEs3wRjA8,Rửa xe máy 79 Bọt tuyết Villa Hào,86,0.59366,0.425525,4.872196984206066,,,open_now|service_rich|exterior_wash|car_supported
imp_evt_00098,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:54+00:00,nearby,ChIJpxll1HMvdTERs9PaZvJhiSQ,Tiệm Rửa Xe T & T,87,0.528068,0.423879,3.645171079667404,,,close|open_now|exterior_wash|car_supported
imp_evt_00099,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:56+00:00,nearby,ChIJcS_VSGIvdTERHwe7ppb-zVI,Rửa xe Nam,88,0.503091,0.41902,3.9720369816992025,,,close|open_now|exterior_wash|car_supported
imp_evt_00100,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:58+00:00,nearby,ChIJ19PwuJ0udTERUBh9phz0coc,Rửa Xe Trung Bảo,89,0.556492,0.418429,4.590974854342287,,,open_now|exterior_wash|car_supported
imp_evt_00101,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:00+00:00,nearby,ChIJl89HdFctdTERqKyEp2Nh9KA,Thiên Wash Super Car Q6,90,0.608936,0.41741,5.558928269555216,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00102,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:02+00:00,nearby,ChIJebUewawodTERkj5o7Llokso,Rửa xe Cô Vân,91,0.620053,0.416491,5.619367756803026,,,popular|open_now|exterior_wash|car_supported
imp_evt_00103,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:04+00:00,nearby,ChIJ2fDrVDkpdTERT7jVOFeYn2Q,Rửa xe bubblesWash,92,0.568572,0.41469,5.1157152835113004,,,open_now|exterior_wash|car_supported
imp_evt_00104,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:06+00:00,nearby,ChIJFdc1fQAvdTERJrNhc4N_YrA,Rửa xe chuyên nghiệp NAOTA MUOI DO with T,93,0.534001,0.410433,4.477197948784351,,,open_now|exterior_wash|car_supported
imp_evt_00105,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:08+00:00,nearby,ChIJzxq5an8udTER_donYV9xq2o,Tiệm Rửa Xe Chí Hoàng,94,0.545864,0.400034,4.946401388129353,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00106,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:10+00:00,nearby,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,95,0.501728,0.399906,4.324151895056181,,,open_now|exterior_wash|car_supported
imp_evt_00107,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:12+00:00,nearby,ChIJ2yMrw_8pdTER0DH_CbI0avI,Tiêm rửa xe phương thảo,96,0.554296,0.397304,4.994710249983643,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00108,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:14+00:00,nearby,ChIJa-KQDNYpdTERi9r--Kt8tik,Rửa xe 22,97,0.602932,0.396275,5.893939874492068,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00109,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:16+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,98,0.628932,0.394959,5.830796775253157,,,high_rating|open_now|service_rich|exterior_wash|interior_cleaning
imp_evt_00110,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:18+00:00,nearby,ChIJvc8fqo0ldTERYst7zDyC8MQ,RỬA XE MINH NHỰT,99,0.595864,0.394785,5.89351954108003,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00111,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:20+00:00,nearby,ChIJFXXccH8pdTERiiAE5msivWA,Rửa xe oto xe máy Lê Sơn,100,0.63514,0.394354,5.961729560755674,,,high_rating|trusted|open_now|service_rich|exterior_wash|car_supported
imp_evt_00112,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:22+00:00,nearby,ChIJ_ePVDgApdTERic0nX2iwDUg,Rửa Xe 111,101,0.545864,0.387767,5.156695259593201,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00113,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:24+00:00,nearby,ChIJGcObtsEvdTERtjKymIh1lkI,Rửa Xe Đức,102,0.545864,0.383993,5.2213871836337775,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00114,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:26+00:00,nearby,ChIJO8ghhXgudTER-_-GpmlNkdQ,Dịch Vụ Rửa Xe Thanh Sơn,103,0.602017,0.382005,5.187780470325747,,,trusted|open_now|exterior_wash|car_supported
imp_evt_00115,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:28+00:00,nearby,ChIJhfQaIaopdTER2ELJYK5oEic,Rửa xe 54,104,0.570541,0.380666,5.654851970313309,,,open_now|exterior_wash|car_supported
imp_evt_00116,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:30+00:00,nearby,ChIJoR3SkCwsdTER0lqlQ5kQF3c,Dịch Vụ Rửa Xe Mạnh Khang,105,0.578436,0.378355,5.628452652273642,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00117,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:32+00:00,nearby,ChIJocSD1MAodTERy3XameV2IcM,Rửa Xe Bi,106,0.634868,0.376608,5.659914475645141,,,popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00118,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:34+00:00,nearby,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,107,0.545864,0.374674,5.381149731710936,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00119,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:36+00:00,nearby,ChIJZTTHJQAtdTER30VeV0vaZtA,Rửa xe-thay nhớt Đức Minh,108,0.520864,0.371285,5.2249596990348595,,,high_rating|open_now|exterior_wash
imp_evt_00120,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:38+00:00,nearby,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,109,0.558068,0.370402,5.590505087191095,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00121,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:40+00:00,nearby,ChIJA3oXRKAvdTERP0Cd8Ub6Jhk,RỬA XE TÂN AN HUY (SWS),110,0.57114,0.370097,5.648986682677285,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00122,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:42+00:00,nearby,ChIJvczLLHMudTERpJO_6uVwAaw,Bãi Giữ Xe Ô Tô - Rửa Xe 2574 Bình An,111,0.539932,0.366117,5.382365592526161,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00123,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:44+00:00,nearby,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,112,0.545864,0.365322,5.541458291361313,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00124,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:46+00:00,nearby,ChIJ0YbuMNYtdTERyPPybjYDyGQ,Tiệm Rửa Xe Gia Huy,113,0.525568,0.361136,5.320771883869948,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00125,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:48+00:00,nearby,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,114,0.567296,0.354323,5.9029626712598535,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00126,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:50+00:00,nearby,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,115,0.547228,0.341655,5.922732886438091,,,high_rating|open_now|exterior_wash|car_supported
imp_evt_00127,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:52+00:00,nearby,ChIJPYTJFgAtdTERRSbUlwIzepw,Rửa xe ong bắp cầy,116,0.520864,0.338957,5.779143620987219,,,high_rating|open_now|exterior_wash
imp_evt_00128,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:02+00:00,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,1,0.370864,0.519271,1.0517602130688422,,,very_close|high_rating|service_rich|exterior_wash|interior_cleaning
imp_evt_00129,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:04+00:00,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,2,0.332228,0.362959,2.882432412468754,,,close|exterior_wash|car_supported
imp_evt_00130,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:06+00:00,nearby,ChIJvxjCZQArdTERbx0gfTlKUB8,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,3,0.370864,0.359478,3.1062361316716003,,,close|high_rating|service_rich|exterior_wash|car_supported
imp_evt_00131,nearby_q_008,search_evt_0008,user_008,session_008_01,2026-03-22T09:49:02+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,1,0.628932,0.686077,0.4200945812036013,,,very_close|high_rating|open_now|service_rich|exterior_wash|interior_cleaning
imp_evt_00132,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:02+00:00,nearby,ChIJM_K8-IAvdTERWPZHJr-V6bM,Vietnam Car Care,1,0.760528,0.790197,1.019439794635052,,,very_close|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00133,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:04+00:00,nearby,ChIJnYEfIYcvdTERyn-385Cj0go,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",2,0.849357,0.766139,2.0781348643808233,,,close|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00134,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:06+00:00,nearby,ChIJ-whsrHoldTERpgRPmx2F6OY,Bro Detailing,3,0.712021,0.757236,1.016637315997782,,,very_close|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00135,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:08+00:00,nearby,ChIJb5Uen0QldTERBdvoB9UKu_s,BTWO Detailing - Dịch vụ chăm sóc xe,4,0.688364,0.7446,0.9615439458059568,,,very_close|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00136,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:10+00:00,nearby,ChIJV2CDWUsvdTERoCmtcUrUmaE,AUTOLINK VN Car Care Center,5,0.738314,0.622414,4.101468999681773,,,high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00137,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:12+00:00,nearby,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,6,0.725006,0.581492,4.62518653961134,,,high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00138,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:14+00:00,nearby,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,7,0.631455,0.546221,4.111495198300696,,,open_now|service_rich|exterior_wash|detailing
imp_evt_00139,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:16+00:00,nearby,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,8,0.681017,0.47915,6.1595111314601265,,,high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00140,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:02+00:00,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",1,0.758053,0.711381,1.362948323769667,,,very_close|high_rating|popular|trusted|open_now|service_rich|exterior_wash|car_supported
imp_evt_00141,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:04+00:00,nearby,ChIJW4knxqEvdTERhuMXJ4-RYL8,"Tiệm rửa xe, sửa xe, bảo dưỡng xe 2 bánh - TN Detailing-Motorcycle wash",2,0.72066,0.710007,1.4604285365287692,,,very_close|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00142,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:06+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,3,0.628932,0.707157,0.3990135649054545,,,very_close|high_rating|open_now|service_rich|exterior_wash|interior_cleaning
imp_evt_00143,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:08+00:00,nearby,ChIJFff3FBMtdTERZbeRtTMhAvs,Rửa Xe Ô Tô - Xe Máy 24/24 Comeco,4,0.524072,0.636626,0.3425942242323856,,,very_close|open_now|service_rich|exterior_wash|car_supported
imp_evt_00144,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:10+00:00,nearby,ChIJdT26-jUsdTERdPzNGSL0gjM,Trung Tâm Rửa - Giữ Xe Oto - Xe Máy 68,5,0.636569,0.607417,2.1528644106786667,,,close|trusted|open_now|car_supported|motorbike_supported
imp_evt_00145,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:12+00:00,nearby,ChIJGfU0Z-ovdTERc2ehGxgW5Os,Tiệm Sửa Xe Rửa Xe Máy 528,6,0.644308,0.596859,2.4747537998127163,,,close|high_rating|trusted|open_now|exterior_wash|motorbike_supported
imp_evt_00146,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:14+00:00,nearby,ChIJwYnMSAAtdTERnVEwCXlMctE,Rửa xe máy - ô tô,7,0.658572,0.565199,3.005832900297288,,,close|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00147,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:16+00:00,nearby,ChIJoT-HspgtdTERBcoGqMrCpq0,"Bãi Rửa Xe (xe máy,ôtô,xe tải)",8,0.591092,0.39235,4.7267495729117925,,,open_now|service_rich|exterior_wash|car_supported
imp_evt_00148,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:02+00:00,nearby,ChIJ0ajBbwArdTERR-yB5ICf2Rw,RS Car Detail | Chăm sóc xe có tâm,1,0.641728,0.673074,0.9157416064432418,,,very_close|high_rating|open_now|service_rich|exterior_wash|detailing
imp_evt_00149,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:04+00:00,nearby,ChIJF18FEjLXdDER2esvX8ZJRtg,VinaWash - Tân Phú,2,0.799411,0.669496,1.7027752706189518,,,close|high_rating|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00150,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:06+00:00,nearby,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,3,0.730245,0.656887,1.6158574394986354,,,close|high_rating|trusted|open_now|service_rich|exterior_wash|interior_cleaning
imp_evt_00151,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:08+00:00,nearby,ChIJ9xOW4RErdTERn0I4o_CR9J0,Tổng Kho Thiết Bị Rửa Xe Hồ Chí Minh - Miền Nam,4,0.705308,0.641731,1.3836065329642424,,,very_close|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00152,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:10+00:00,nearby,ChIJg_HsuhsrdTERiEPArN9ppyk,Tư Vấn Mở Tiệm Rửa Xe Ô Tô Xe Máy TEARU,5,0.701137,0.636587,1.339418007383296,,,very_close|high_rating|trusted|open_now|service_rich|exterior_wash|car_supported
imp_evt_00153,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:12+00:00,nearby,ChIJT53MetordTERYUcGsCKCEdw,GRAGE - RỬA XE HOÀNG BÁCH OIL DEPOT,6,0.573444,0.60842,0.9809781394827995,,,very_close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00154,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:14+00:00,nearby,ChIJgSi0jeArdTERVfVaVYFHD1I,Tiệm Rửa Xe 33,7,0.558068,0.597002,0.995123647606797,,,very_close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00155,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:16+00:00,nearby,ChIJgTH9XeQrdTERgB-2deLVAZc,Rửa Xe Hà Anh,8,0.596819,0.592841,1.2502919656768057,,,very_close|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00156,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:18+00:00,nearby,ChIJJaJF2-UrdTERHMb_1brVrU8,Gara Phú Thịnh Auto,9,0.675213,0.588895,1.9976148159749096,,,close|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00157,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:20+00:00,nearby,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,10,0.628932,0.581846,1.782426954004288,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00158,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:22+00:00,nearby,ChIJZcCZ49MrdTERqM8yPq0EMxs,Rửa xe 326,11,0.649001,0.575657,1.9594628260983489,,,close|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00159,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:24+00:00,nearby,ChIJsUb44OErdTERLZRoEGZHttc,Rửa xe tự động Tiến Bộ,12,0.570864,0.551845,1.4922884640731895,,,very_close|high_rating|open_now|service_rich|exterior_wash|fast_lane
imp_evt_00160,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:26+00:00,nearby,ChIJlyvZpuQrdTERgPYy_5tbByM,Tiệm Rửa Xe - Thay Nhớt Ô Tô,13,0.558068,0.545165,1.5134981549594717,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00161,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:28+00:00,nearby,ChIJoSAZrJErdTERxuO2wsJ14fI,Tiệm rửa xe máy Phước,14,0.603932,0.543655,1.7893340524974568,,,close|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00162,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:30+00:00,nearby,ChIJuebhunwpdTER11Ktb4AyQSg,"Trung tâm chăm sóc, đồ chơi xe hơi Since 1985 Auto",15,0.658455,0.509702,2.695944889555038,,,close|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00163,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:32+00:00,nearby,ChIJTWkqpMArdTER-wxvgnjxLIo,Tiệm Rửa Xe Minh Thuần,16,0.447228,0.506592,1.3055601065506857,,,very_close|high_rating|exterior_wash|car_supported
imp_evt_00164,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:34+00:00,nearby,ChIJaRNnpqUpdTERc_-eo8TslVY,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,17,0.708081,0.488063,3.189837816902068,,,close|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00165,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:36+00:00,nearby,ChIJ7ccfhX0rdTERPu1BlnIPX1U,Rửa xe ô tô xe máy Anh Hạ,18,0.620864,0.480894,2.7018041862971485,,,close|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00166,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:38+00:00,nearby,ChIJbeOvk1cpdTERJuxjZlCAdHg,Tiệm Rửa Xe Bảo Minh,19,0.558068,0.475982,2.205321036831556,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00167,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:40+00:00,nearby,ChIJsWLDPNIrdTERTFyKf-ULxM4,Rửa Xe Máy - Ô tô,20,0.565944,0.468083,2.2593471581328637,,,close|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00168,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:42+00:00,nearby,ChIJ6cG9LpordTER2-KaPOsMb7U,Hệ Thống Rửa Xe Siêu Nhân Xanh,21,0.616728,0.466053,2.860954741938639,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00169,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:44+00:00,nearby,ChIJgfiozZcrdTERgrpi6nzaZUw,Tiệm Rửa Xe Lợi,22,0.545864,0.460473,2.281011676223107,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00170,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:46+00:00,nearby,ChIJZcUIDgApdTERdA46njrocSk,bãi giữ xe Tiến Dương,23,0.558068,0.445909,2.5060586689673645,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00171,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:48+00:00,nearby,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,24,0.595864,0.437124,3.0144979878767337,,,close|high_rating|open_now|exterior_wash|car_supported
imp_evt_00172,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:50+00:00,nearby,ChIJK7D8m28pdTEREKgyK6aySo8,Auto Care 68 - Chăm Sóc Xe Hơi Quận 12,25,0.721274,0.436148,3.330960636167038,,,close|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00173,nearby_q_011,search_evt_0011,user_002,session_002_02,2026-03-22T10:10:52+00:00,nearby,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",26,0.646936,0.435664,3.285176126710367,,,close|high_rating|open_now|service_rich|exterior_wash|car_supported
