slot_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,slot_event_type,slot_id,slot_start_ts,slot_end_ts,slot_rank,slot_selected,booking_event_id
slot_evt_000077,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:48+00:00,nearby,ChIJb1SyKw8vdTERs2Yk2qoCtz8,Rửa xe Thành Trung,slot_shown,ChIJb1SyKw8vdTERs2Yk2qoCtz8_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000078,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:52+00:00,nearby,ChIJb1SyKw8vdTERs2Yk2qoCtz8,Rửa xe Thành Trung,slot_shown,ChIJb1SyKw8vdTERs2Yk2qoCtz8_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000079,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:39+00:00,nearby,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,slot_shown,ChIJ7RD6mUQpdTERda6cUV17nPc_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000080,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:43+00:00,nearby,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,slot_shown,ChIJ7RD6mUQpdTERda6cUV17nPc_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000081,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:52+00:00,nearby,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,slot_selected,ChIJ7RD6mUQpdTERda6cUV17nPc_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,True,
slot_evt_000082,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:47+00:00,nearby,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,slot_shown,ChIJ7RD6mUQpdTERda6cUV17nPc_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000083,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:44+00:00,nearby,ChIJmWMY5WQpdTERo53lf4hICZA,Rửa xe ô tô tự động JetX - Xô Viết Nghệ Tĩnh,slot_shown,ChIJmWMY5WQpdTERo53lf4hICZA_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000084,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:48+00:00,nearby,ChIJmWMY5WQpdTERo53lf4hICZA,Rửa xe ô tô tự động JetX - Xô Viết Nghệ Tĩnh,slot_shown,ChIJmWMY5WQpdTERo53lf4hICZA_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000085,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:52+00:00,nearby,ChIJmWMY5WQpdTERo53lf4hICZA,Rửa xe ô tô tự động JetX - Xô Viết Nghệ Tĩnh,slot_shown,ChIJmWMY5WQpdTERo53lf4hICZA_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000086,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:59+00:00,nearby,ChIJu2tmmpspdTERCK-1gOJhBL4,Rửa xe Đình An,slot_shown,ChIJu2tmmpspdTERCK-1gOJhBL4_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000087,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:03+00:00,nearby,ChIJu2tmmpspdTERCK-1gOJhBL4,Rửa xe Đình An,slot_shown,ChIJu2tmmpspdTERCK-1gOJhBL4_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000088,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:07+00:00,nearby,ChIJu2tmmpspdTERCK-1gOJhBL4,Rửa xe Đình An,slot_shown,ChIJu2tmmpspdTERCK-1gOJhBL4_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000089,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:54+00:00,nearby,ChIJ9zaRTX4udTERBr7JULUfLd8,707 Zone - Rửa Xe 707,slot_shown,ChIJ9zaRTX4udTERBr7JULUfLd8_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000090,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:58+00:00,nearby,ChIJ9zaRTX4udTERBr7JULUfLd8,707 Zone - Rửa Xe 707,slot_shown,ChIJ9zaRTX4udTERBr7JULUfLd8_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000091,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:02+00:00,nearby,ChIJ9zaRTX4udTERBr7JULUfLd8,707 Zone - Rửa Xe 707,slot_shown,ChIJ9zaRTX4udTERBr7JULUfLd8_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000092,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:11+00:00,nearby,ChIJ9zaRTX4udTERBr7JULUfLd8,707 Zone - Rửa Xe 707,slot_selected,ChIJ9zaRTX4udTERBr7JULUfLd8_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,True,booking_evt_00008
slot_evt_000093,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:09+00:00,nearby,ChIJuTqPJXQpdTERyZA9HLklfaY,Rửa xe,slot_shown,ChIJuTqPJXQpdTERyZA9HLklfaY_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000094,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:13+00:00,nearby,ChIJuTqPJXQpdTERyZA9HLklfaY,Rửa xe,slot_shown,ChIJuTqPJXQpdTERyZA9HLklfaY_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000095,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:17+00:00,nearby,ChIJuTqPJXQpdTERyZA9HLklfaY,Rửa xe,slot_shown,ChIJuTqPJXQpdTERyZA9HLklfaY_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000096,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:30:59+00:00,nearby,ChIJX0Z3P5YvdTERE6aj5EboTX4,Rửa Xe Hoàng Thái 286/6,slot_shown,ChIJX0Z3P5YvdTERE6aj5EboTX4_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000097,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:03+00:00,nearby,ChIJX0Z3P5YvdTERE6aj5EboTX4,Rửa Xe Hoàng Thái 286/6,slot_shown,ChIJX0Z3P5YvdTERE6aj5EboTX4_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000098,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:07+00:00,nearby,ChIJX0Z3P5YvdTERE6aj5EboTX4,Rửa Xe Hoàng Thái 286/6,slot_shown,ChIJX0Z3P5YvdTERE6aj5EboTX4_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000099,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:09+00:00,nearby,ChIJl89HdFctdTERqKyEp2Nh9KA,Thiên Wash Super Car Q6,slot_shown,ChIJl89HdFctdTERqKyEp2Nh9KA_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000100,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:13+00:00,nearby,ChIJl89HdFctdTERqKyEp2Nh9KA,Thiên Wash Super Car Q6,slot_shown,ChIJl89HdFctdTERqKyEp2Nh9KA_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000101,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:17+00:00,nearby,ChIJl89HdFctdTERqKyEp2Nh9KA,Thiên Wash Super Car Q6,slot_shown,ChIJl89HdFctdTERqKyEp2Nh9KA_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000102,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:24+00:00,nearby,ChIJFdc1fQAvdTERJrNhc4N_YrA,Rửa xe chuyên nghiệp NAOTA MUOI DO with T,slot_shown,ChIJFdc1fQAvdTERJrNhc4N_YrA_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000103,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:28+00:00,nearby,ChIJFdc1fQAvdTERJrNhc4N_YrA,Rửa xe chuyên nghiệp NAOTA MUOI DO with T,slot_shown,ChIJFdc1fQAvdTERJrNhc4N_YrA_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000104,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:32+00:00,nearby,ChIJFdc1fQAvdTERJrNhc4N_YrA,Rửa xe chuyên nghiệp NAOTA MUOI DO with T,slot_shown,ChIJFdc1fQAvdTERJrNhc4N_YrA_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000105,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:34+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,slot_shown,ChIJgQoKzTItdTERm747HBvuHis_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000106,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:38+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,slot_shown,ChIJgQoKzTItdTERm747HBvuHis_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000107,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:42+00:00,nearby,ChIJgQoKzTItdTERm747HBvuHis,Tiệm rửa xe thay nhớt dọn vệ sinh nội thất ôtô xe máy 287,slot_shown,ChIJgQoKzTItdTERm747HBvuHis_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000108,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:49+00:00,nearby,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,slot_shown,ChIJC8RJnIwvdTER83b1UlHd4Xs_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000109,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:53+00:00,nearby,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,slot_shown,ChIJC8RJnIwvdTER83b1UlHd4Xs_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000110,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:57+00:00,nearby,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,slot_shown,ChIJC8RJnIwvdTER83b1UlHd4Xs_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000111,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:09+00:00,nearby,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,slot_shown,ChIJLeRnKbUpdTERnp0hBlwn0es_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000112,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:13+00:00,nearby,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,slot_shown,ChIJLeRnKbUpdTERnp0hBlwn0es_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000113,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:17+00:00,nearby,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,slot_shown,ChIJLeRnKbUpdTERnp0hBlwn0es_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000114,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:31:59+00:00,nearby,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,slot_shown,ChIJK6JHgKsodTERm6UGeCKw7so_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000115,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:03+00:00,nearby,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,slot_shown,ChIJK6JHgKsodTERm6UGeCKw7so_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000116,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:07+00:00,nearby,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,slot_shown,ChIJK6JHgKsodTERm6UGeCKw7so_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000117,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:04+00:00,nearby,ChIJPYTJFgAtdTERRSbUlwIzepw,Rửa xe ong bắp cầy,slot_shown,ChIJPYTJFgAtdTERRSbUlwIzepw_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000118,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:08+00:00,nearby,ChIJPYTJFgAtdTERRSbUlwIzepw,Rửa xe ong bắp cầy,slot_shown,ChIJPYTJFgAtdTERRSbUlwIzepw_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000119,nearby_q_005,search_evt_0005,user_005,session_005_01,2026-03-22T09:32:12+00:00,nearby,ChIJPYTJFgAtdTERRSbUlwIzepw,Rửa xe ong bắp cầy,slot_shown,ChIJPYTJFgAtdTERRSbUlwIzepw_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000120,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:14+00:00,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,slot_shown,ChIJL48FotcpdTEREQrDaq63f5Q_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000121,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:18+00:00,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,slot_shown,ChIJL48FotcpdTEREQrDaq63f5Q_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000122,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:27+00:00,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,slot_selected,ChIJL48FotcpdTEREQrDaq63f5Q_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,True,
slot_evt_000123,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:22+00:00,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,slot_shown,ChIJL48FotcpdTEREQrDaq63f5Q_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000124,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:19+00:00,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000125,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:23+00:00,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000126,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:27+00:00,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000127,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:36+00:00,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_selected,ChIJndqxqskrdTERUv8TK3yNMA0_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,True,
slot_evt_000128,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:24+00:00,nearby,ChIJvxjCZQArdTERbx0gfTlKUB8,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,slot_shown,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000129,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:28+00:00,nearby,ChIJvxjCZQArdTERbx0gfTlKUB8,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,slot_shown,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000130,nearby_q_007,search_evt_0007,user_007,session_007_01,2026-03-22T09:42:32+00:00,nearby,ChIJvxjCZQArdTERbx0gfTlKUB8,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,slot_shown,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000131,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:19+00:00,nearby,ChIJnYEfIYcvdTERyn-385Cj0go,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",slot_shown,ChIJnYEfIYcvdTERyn-385Cj0go_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000132,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:23+00:00,nearby,ChIJnYEfIYcvdTERyn-385Cj0go,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",slot_shown,ChIJnYEfIYcvdTERyn-385Cj0go_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000133,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:27+00:00,nearby,ChIJnYEfIYcvdTERyn-385Cj0go,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",slot_shown,ChIJnYEfIYcvdTERyn-385Cj0go_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000134,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:29+00:00,nearby,ChIJb5Uen0QldTERBdvoB9UKu_s,BTWO Detailing - Dịch vụ chăm sóc xe,slot_shown,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000135,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:33+00:00,nearby,ChIJb5Uen0QldTERBdvoB9UKu_s,BTWO Detailing - Dịch vụ chăm sóc xe,slot_shown,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000136,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:37+00:00,nearby,ChIJb5Uen0QldTERBdvoB9UKu_s,BTWO Detailing - Dịch vụ chăm sóc xe,slot_shown,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000137,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:24+00:00,nearby,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,slot_shown,ChIJzw1c3nMvdTERQ-_es7qw718_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000138,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:28+00:00,nearby,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,slot_shown,ChIJzw1c3nMvdTERQ-_es7qw718_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000139,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:32+00:00,nearby,ChIJzw1c3nMvdTERQ-_es7qw718,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,slot_shown,ChIJzw1c3nMvdTERQ-_es7qw718_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000140,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:34+00:00,nearby,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,slot_shown,ChIJaS06HOMpdTERYF3alhmcRWg_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000141,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:38+00:00,nearby,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,slot_shown,ChIJaS06HOMpdTERYF3alhmcRWg_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000142,nearby_q_009,search_evt_0009,user_009,session_009_01,2026-03-22T09:56:42+00:00,nearby,ChIJaS06HOMpdTERYF3alhmcRWg,2N Detailing Car,slot_shown,ChIJaS06HOMpdTERYF3alhmcRWg_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000143,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:14+00:00,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",slot_shown,ChIJp3zNbKItdTERosSqSZP7VAU_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000144,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:18+00:00,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",slot_shown,ChIJp3zNbKItdTERosSqSZP7VAU_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000145,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:22+00:00,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",slot_shown,ChIJp3zNbKItdTERosSqSZP7VAU_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000146,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:31+00:00,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",slot_selected,ChIJp3zNbKItdTERosSqSZP7VAU_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,True,
slot_evt_000147,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:19+00:00,nearby,ChIJW4knxqEvdTERhuMXJ4-RYL8,"Tiệm rửa xe, sửa xe, bảo dưỡng xe 2 bánh - TN Detailing-Motorcycle wash",slot_shown,ChIJW4knxqEvdTERhuMXJ4-RYL8_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000148,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:23+00:00,nearby,ChIJW4knxqEvdTERhuMXJ4-RYL8,"Tiệm rửa xe, sửa xe, bảo dưỡng xe 2 bánh - TN Detailing-Motorcycle wash",slot_shown,ChIJW4knxqEvdTERhuMXJ4-RYL8_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000149,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:27+00:00,nearby,ChIJW4knxqEvdTERhuMXJ4-RYL8,"Tiệm rửa xe, sửa xe, bảo dưỡng xe 2 bánh - TN Detailing-Motorcycle wash",slot_shown,ChIJW4knxqEvdTERhuMXJ4-RYL8_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000150,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:29+00:00,nearby,ChIJFff3FBMtdTERZbeRtTMhAvs,Rửa Xe Ô Tô - Xe Máy 24/24 Comeco,slot_shown,ChIJFff3FBMtdTERZbeRtTMhAvs_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000151,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:33+00:00,nearby,ChIJFff3FBMtdTERZbeRtTMhAvs,Rửa Xe Ô Tô - Xe Máy 24/24 Comeco,slot_shown,ChIJFff3FBMtdTERZbeRtTMhAvs_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000152,nearby_q_010,search_evt_0010,user_001,session_001_02,2026-03-22T10:03:37+00:00,nearby,ChIJFff3FBMtdTERZbeRtTMhAvs,Rửa Xe Ô Tô - Xe Máy 24/24 Comeco,slot_shown,ChIJFff3FBMtdTERZbeRtTMhAvs_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
